,zipcode,latitude,longitude,cluster,x,y
3963,72401,39.9218,-75.2876,11,1740788.9673739278,2068671.566863427
3964,15321,30.1237,-95.2686,14,70387.99453230521,783374.6601858858
3965,60462,32.5401,-85.0985,4,1016065.7236592385,1110328.3686048607
3966,77587,42.5164,-82.9832,18,1059613.041267953,2241341.5694605927
3967,99502,40.2548,-80.5961,9,1293211.099846621,2020563.3306133815
3968,01720,41.5067,-80.3765,9,1288538.4095639242,2161872.801431003
3969,19355,40.6536,-73.5866,11,1862036.8822506673,2180800.3997644447
3970,36775,40.7834,-79.1641,9,1401791.6886643625,2099230.4468969074
3971,02351,34.3595,-84.9176,4,1009210.5856462496,1314074.3724609895
3972,16242,33.2474,-85.829,4,939818.9442801815,1181249.9513572627
3973,23120,40.6406,-102.6052,6,-553515.5783028655,1977985.4523326145
3974,28666,35.7274,-81.4706,7,1297643.9099271428,1507604.6950305908
3975,10901,32.2844,-86.992,4,842866.6266026,1063453.5222215683
3976,77551,42.4751,-71.4483,1,1983809.0861599525,2421734.796446964
3977,33156,39.9296,-122.196,5,-2190954.8235974265,2182985.5365690375
3978,02649,32.1899,-87.0633,4,837204.0103535866,1052336.811691227
3979,78753,42.8261,-106.3896,6,-842934.4401234202,2249396.6217993386
3980,95207,61.1661,-149.96,13,-3096991.986313687,5073737.974931462
3981,79763,41.6194,-87.8423,3,673930.4221744186,2097271.432948483
3982,19454,40.3234,-80.1879,9,1325895.4139311847,2033770.134822782
3983,36904,35.833,-90.6965,19,474608.1135074875,1433284.2032820964
3984,45850,44.8918,-116.0789,2,-1571864.6479456269,2600353.5338751865
3985,28416,32.9453,-99.7859,0,-351743.065145555,1104196.8433131422
3986,75019,40.6727,-74.5183,11,1785506.8722722577,2165002.580268347
3987,12514,40.9219,-98.3411,8,-195546.30331921062,1992654.2106652737
3988,54129,33.5507,-79.0528,7,1554635.333169078,1303765.2806833792
3989,18942,38.0122,-122.6907,5,-2290811.825892494,1988018.3957209482
3990,95829,32.7632,-85.5144,4,974722.5366794345,1130699.6465049859
3991,55959,39.471,-87.4009,3,732042.4686370458,1860840.414909155
3992,39568,40.9978,-74.166,11,1805985.167205875,2207125.726533924
3993,45719,40.6816,-73.9798,11,1829242.9355813877,2176214.8123365985
3994,45692,21.3295,-157.8615,16,-6125983.309875207,1886406.4890033472
3995,10282,42.289,-83.3686,18,1031797.351677478,2211907.1355285095
3996,08015,38.5892,-121.4057,5,-2166147.5663762195,2020145.9731349796
3997,29379,38.7418,-82.8204,10,1131213.6348181728,1824536.6460414566
3998,77484,32.0829,-88.2064,19,731351.3069853048,1031024.4206964232
3999,77085,31.8341,-102.4162,0,-604183.7317276583,993703.6184383775
4000,03878,38.0024,-121.3238,5,-2176650.685297254,1954831.6411439904
4001,76225,30.3649,-97.6827,14,-161457.5505334947,811314.0432709296
4002,76106,41.6181,-70.4854,1,2085199.2413465676,2349794.6291810153
4003,80520,25.6682,-80.2973,12,1585223.2105717657,422589.8920141383
4004,81140,29.2766,-94.8303,14,113723.29785053188,689864.4568393436
4005,98376,41.1177,-74.1241,11,1806326.412266817,2220993.6347014494
4006,82321,41.0312,-107.6687,6,-970809.8574823348,2062160.1501716624
4007,08062,37.2907,-106.0054,6,-877029.8330386978,1629541.7522665174
4008,45671,40.1125,-104.9366,6,-753940.9680904866,1935057.6259986346
4009,45814,32.7968,-97.356,0,-126249.67606975274,1081520.7207610705
4010,99344,33.3698,-97.6885,0,-156067.70521976234,1145962.331679182
4011,20687,43.2525,-70.8756,1,2006316.246906526,2517669.2278214125
4012,61614,34.7269,-81.6202,7,1301262.7944146509,1394886.6969174838
4013,28752,39.9597,-74.5655,11,1799513.830451052,2086264.6760079875
4014,85118,39.1189,-82.5485,10,1148433.8375033543,1869650.2256101852
4015,48170,39.4002,-82.1302,10,1179311.5505489053,1905975.1579982224
4016,98245,30.4411,-88.6345,19,705404.857811892,845697.8137438329
4017,81147,38.4689,-121.344,5,-2164565.879305712,2005733.9051886012
4018,07514,40.4592,-75.157,11,1738489.9983901181,2129836.6973355953
4019,07011,44.1271,-88.207,8,620922.2219594972,2373964.6024350943
4020,78209,41.8693,-73.7659,11,1815864.2972444976,2309686.2151428624
4022,39207,32.2988,-90.1848,19,544498.0380986019,1041746.4877463039
4023,43002,41.7143,-87.7516,3,680484.1034764126,2108497.911946575
4024,44813,29.4821,-98.4554,14,-238115.78547049998,715012.8180462061
4025,60098,40.9248,-74.1467,11,1809416.533228069,2199533.4850541493
4026,76135,48.6968,-122.9055,17,-1976130.955410194,3136520.2387698055
4027,87556,39.119,-86.7378,3,792158.704562987,1826881.353703528
4028,75084,35.2901,-120.6817,5,-2200749.3442555647,1646666.3046488226
4029,10957,42.3688,-83.4799,18,1021586.5360543664,2219549.6976962597
4030,60409,33.3284,-111.3502,6,-1413472.0860490962,1254357.2189548407
4031,93933,35.6819,-82.018,7,1249861.7753795164,1495230.8682763956
4032,30060,40.7681,-89.6026,3,535168.1222267334,1991041.7052427472
4033,15626,38.0828,-76.3477,7,1695320.0427362802,1848023.6616159438
4034,19102,46.8527,-118.9932,17,-1743667.838819441,2863361.2588361083
4035,15116,40.8761,-83.6685,10,1027899.2113784447,2051900.4640295387
4036,99004,38.9577,-83.2365,10,1092477.7249203036,1843642.4830839268
4037,30295,39.7252,-75.2065,11,1752278.0450435267,2048655.1303725997
4039,03051,25.9286,-80.183,12,1591922.4235129505,452679.22496671084
4040,33162,34.029,-118.4005,5,-2034264.0402346319,1459084.3677708355
4041,00823,33.1002,-84.3108,4,1081457.560284665,1181071.6452033317
4042,36027,47.4943,-117.5834,2,-1622685.892678966,2907408.5832528532
4043,77029,40.5375,-79.9644,9,1340431.9463310977,2060553.0440074124
4044,16115,40.4139,-79.5764,9,1374926.4345702813,2052452.2834305556
4045,95333,33.9382,-84.5403,4,1049070.1419490974,1271398.5807333821
4046,77457,41.6153,-87.5483,3,698196.3871722673,2098936.7988065225
4049,60914,36.7039,-105.595,6,-847808.063031476,1560416.5333190784
4050,03064,32.8248,-97.4519,0,-135129.99886013588,1084776.2046702916
4051,77494,42.3198,-88.4477,3,617806.2146818344,2171240.566376921
4052,45133,40.6136,-82.5175,10,1127381.5552514135,2035823.796337134
4053,33149,40.072,-83.1792,10,1080556.7689677186,1968043.7498450207
4054,55934,41.1661,-87.879,3,675236.6025899969,2046457.0085117614
4055,43155,35.229,-80.8419,7,1362187.9207133004,1461293.0533042212
4056,02481,28.4115,-81.525,12,1416448.2703097977,701508.9520269764
4057,55932,39.49,-83.6503,10,1049531.025069296,1898117.7683488112
4058,81055,40.203,-102.9392,6,-585032.4075857548,1931090.500998868
4059,28439,45.8272,-119.7206,17,-1825786.083839404,2766727.6253330293
4060,82240,37.6247,-122.429,5,-2280858.7330941944,1939978.2885097337
4061,97133,37.6802,-121.9215,5,-2236487.800849894,1933902.1207808182
4062,02167,36.0318,-79.4889,7,1467064.5825119975,1570064.3536316422
4063,28088,27.6972,-80.4416,12,1534406.3163598522,640422.6937280133
4064,75155,30.7855,-83.7971,4,1161747.9472604615,931308.3305427472
4065,55052,42.6442,-82.8985,18,1064501.1360620297,2256438.8888005014
4066,77030,40.2925,-80.3025,9,1316942.914159062,2028762.4318770329
4067,96019,28.6908,-95.9675,14,3182.0486828632284,624313.6959136146
4068,08360,37.2496,-120.2667,5,-2109128.206558582,1849480.5013634283
4069,34102,31.9051,-85.1656,4,1017890.5786787276,1039294.8641002969
4070,48027,44.2342,-93.4525,8,202860.26927148626,2363149.913041443
4071,16025,32.2258,-96.4606,0,-43193.826340815016,1017049.4639031771
4072,43350,36.5274,-77.8546,7,1600054.811050265,1651028.9652386925
4073,98408,39.9908,-78.5261,9,1470557.8488343048,2021525.7908578448
4074,56671,34.7759,-90.7785,19,473774.41923735605,1314748.925488186
4076,80917,35.5435,-80.6129,7,1376913.6803975485,1499340.6000255651
4078,35149,45.6686,-123.0281,17,-2078843.6878147912,2817688.1420929143
4079,35802,42.0624,-104.1917,6,-672465.271476091,2146892.985805228
4080,48331,34.3023,-79.0175,7,1542909.8885548748,1386994.9194080536
4081,31632,37.5117,-105.0575,6,-791849.1062338853,1645861.1652490352
4082,51054,44.1358,-92.2535,8,298728.7577005397,2355350.716382781
4083,22508,42.3106,-71.2747,1,2002250.83816093,2407597.8315454796
4084,23850,39.6277,-82.5321,10,1141770.5192040151,1926299.5107627786
4085,75034,25.6921,-80.1625,12,1598271.0803764705,427432.99097790325
4086,98446,42.0744,-71.6329,1,1980586.371306503,2374552.220066563
4088,19023,42.8569,-71.6075,1,1960397.271778907,2459696.2555962396
4089,33167,39.9559,-85.9601,3,848544.2750012396,1926900.7500576526
4090,77493,41.6028,-87.9599,3,664395.4988479491,2094592.3963209852
4091,31907,27.2002,-80.841,12,1504059.683798698,579953.229505305
4092,50560,34.6679,-86.5603,4,856734.6660652398,1332234.9804614591
4093,77624,40.709,-73.7401,11,1848079.3454728506,2183838.3246111996
4094,75173,33.4258,-90.9946,19,462129.324923162,1163002.2070891173
4095,52161,47.8654,-95.0643,8,70551.80428433008,2763662.801136646
4096,98579,40.5289,-82.8229,10,1103321.6263502394,2022845.4280098057
4097,03755,42.9443,-82.6916,18,1076521.8058093884,2291981.060167626
4098,33063,26.134,-81.7953,12,1427571.7523736805,449337.3758462558
4099,15108,39.4818,-75.0091,11,1774618.9079378915,2025697.9708976608
4100,80758,40.6969,-122.3683,5,-2181449.5356966844,2269641.2061034003
4101,36474,29.7041,-95.401,14,57939.79151463562,736731.8546899774
4102,35967,33.7489,-84.3872,4,1065594.4415783794,1252106.0557206362
4103,30334,34.4368,-85.7124,4,936192.8362564896,1314527.83956204
4104,10060,31.4399,-86.6121,4,887577.542113064,973283.5334485978
4105,10069,26.2674,-80.2092,12,1583155.8368232339,488935.54117925756
4106,36205,43.7045,-72.285,1,1883725.9189081155,2537621.174086931
4107,55983,34.9823,-80.1538,7,1428044.402272662,1444155.8617753314
4108,47337,43.1379,-91.7734,8,341936.8445349436,2245710.717689098
4109,76002,30.675,-94.3534,14,157397.15956837544,845699.4895395136
4110,35220,42.9868,-94.0959,8,154422.52939014023,2222774.8779634344
4111,80905,32.4779,-84.898,4,1035477.318414458,1105602.7103866122
4112,56101,39.9176,-75.2696,11,1742379.5759475376,2068541.9656347581
4113,77434,41.9019,-87.6779,3,684713.0396990762,2129937.5382980243
4114,19035,47.1285,-122.3736,17,-1985477.7003795314,2959194.1704090806
4115,75442,33.1499,-96.8241,0,-76387.34005050447,1120356.2372754817
4116,38119,42.4019,-96.3534,8,-28905.68218897016,2155912.6185302963
4117,48335,30.9913,-83.3727,4,1198886.541957863,959265.8584228805
4118,23238,33.1659,-96.3686,0,-34159.62493695632,1121877.3349832306
4119,03106,40.0451,-75.2821,11,1738255.8102521414,2082260.7705004837
4120,76119,43.8831,-95.1373,8,69060.43291951575,2321595.3328409716
4121,11220,40.4734,-75.5261,11,1707845.9478650822,2124697.281286851
4122,37367,32.1665,-80.7569,7,1424396.4977338437,1124815.8804045168
4123,94130,41.7825,-84.6047,18,938114.4805996893,2142890.753947275
4124,80524,32.6542,-86.0316,4,928098.6922074264,1113432.9650146666
4125,99669,47.6969,-120.1721,17,-1807696.4933924456,2975864.4426608197
4126,15065,38.8377,-104.837,6,-758828.0662902202,1792025.554458896
4127,44608,33.5446,-86.9292,4,835323.298462656,1203992.531810698
4128,68132,32.6255,-97.0784,0,-100621.95910545117,1062082.1007110577
4129,38053,39.8031,-85.4371,3,894468.2776578434,1914675.7223219876
4130,10303,44.3121,-92.8103,8,253690.73916041205,2373371.0292853294
4131,45324,33.7358,-85.7933,4,937258.0077548728,1235834.8538583892
4132,15673,40.778,-73.9884,11,1826062.9534623153,2186557.5267502554
4133,02061,40.7808,-73.9772,11,1826903.3877707422,2187077.986938544
4134,16159,35.3185,-89.9054,19,549003.7216695161,1380052.0755865753
4135,55306,41.2657,-95.996,8,332.5237063442867,2028739.0254870798
4136,81151,42.9359,-70.8243,1,2019575.4554812221,2484624.6282391814
4137,43932,34.2691,-95.9685,0,2878.3862600206353,1245056.1315684752
4138,33131,37.2308,-120.5144,5,-2130717.2157760174,1852968.2670126366
4140,36792,38.4678,-107.8752,6,-1023699.4697378883,1779301.577190693
4141,31709,48.4143,-119.5272,17,-1741089.6525928178,3040439.774563685
4142,11233,40.6562,-81.5851,10,1204046.848657688,2051981.225761584
4143,24201,40.6421,-79.7273,9,1358062.3509610097,2075466.5187015596
4144,60402,60.4818,-151.1358,13,-3194130.508215545,5055506.649746492
4145,27028,35.6408,-85.2077,4,966662.9726697124,1453466.698595673
4146,75999,32.6914,-97.2675,0,-118167.2544654555,1069649.8610053586
4147,22572,43.0617,-71.4444,1,1967367.0762174334,2485191.9865182387
4148,18049,42.4617,-83.4053,18,1026265.4946787871,2230649.557036651
4149,08347,35.0821,-89.8501,19,555689.0274228968,1353973.4531733745
4150,07689,39.4998,-75.082,11,1768115.3644171723,2026307.5623342379
4151,07674,40.5293,-75.501,11,1708566.9240256024,2131265.149207658
4152,16120,37.9695,-76.7665,7,1662244.6794483596,1828191.2646326565
4154,98466,35.922,-80.537,7,1376780.890549661,1542260.0019114777
4155,59937,41.8347,-87.7914,3,676046.6509009289,2121635.0671628006
4156,56082,36.6181,-82.1823,7,1220087.9659293445,1596824.7738646928
4157,12309,32.0404,-84.2153,4,1104867.134072148,1064876.1064392922
4158,11226,33.2471,-90.604,19,499286.9007083249,1145054.5847421216
4159,43748,25.7629,-80.1895,12,1594285.4146527017,434638.38100580836
4160,95320,40.5111,-80.7915,9,1272372.566485111,2046265.685008611
4161,43342,37.2583,-105.9047,6,-868612.7863457382,1625005.99295123
4162,33027,44.7307,-93.2921,8,214053.84448270252,2418794.049015781
4163,44822,41.1741,-80.4528,9,1288365.8127384707,2124106.5828117584
4164,75473,42.1596,-70.8217,1,2042502.098832265,2400930.2923197206
4165,19320,39.8053,-84.0198,10,1013855.9519645291,1929150.9063715439
4166,38655,39.9843,-75.8253,11,1694812.233990162,2065793.8642945064
4167,84090,33.7779,-95.5307,0,43154.308841993115,1190265.0853424822
4168,45657,40.5438,-82.399,10,1138337.9741809054,2029497.39975109
4169,50653,25.9974,-80.3248,12,1576540.9316326568,457764.4619716373
4170,32448,40.4727,-83.1763,10,1074760.5776103856,2012559.171298327
4171,08876,41.8371,-87.9638,3,661859.6179120222,2120689.0573280468
4172,07847,42.641,-83.4738,18,1018082.1198121954,2249780.811362871
4173,47805,39.6965,-82.3155,10,1158900.8049840438,1936552.7399839968
4174,29605,42.8091,-73.8693,1,1783322.7417166617,2409961.410556313
4175,98512,44.3351,-93.9811,8,160535.53693498272,2373381.68836579
4176,36420,48.404,-114.3509,2,-1363705.7228073573,2954755.3054154306
4177,99336,47.228,-122.5396,17,-1994615.8116190676,2973250.7944199997
4178,07442,34.4898,-85.7657,4,930724.2375485059,1319896.2961568923
4179,75453,40.8721,-80.4612,9,1293180.463954193,2090628.3442734198
4182,95842,32.2949,-87.2214,4,821355.8928071642,1062610.2526402136
4183,36767,38.6865,-121.3494,5,-2158587.103233051,2029384.3955252946
4184,76648,39.7466,-85.5754,3,883497.4449495734,1907089.295531208
4185,54751,33.9222,-86.4493,4,875139.393495798,1250294.2945600974
4186,96797,32.9916,-95.9434,0,5256.946250648945,1102358.0987121745
4187,01701,40.9993,-74.2876,11,1796065.1846600247,2204984.7913123243
4188,19109,31.2971,-86.4905,4,900623.6219576631,958614.0947638777
4189,24059,46.9498,-123.0212,17,-2038472.772960084,2953907.421260194
4190,07009,34.8001,-82.3932,7,1230636.1990020815,1392688.8819523884
4191,30108,39.5327,-87.3255,3,737813.237637582,1868309.6264470057
4192,03860,40.8819,-74.621,11,1771889.2188611308,2185916.194276122
4193,35136,30.6749,-85.2122,4,1029036.5797980352,902793.6831459722
4194,75840,42.9645,-92.8917,8,252136.55033514643,2222860.3157869074
4195,74135,38.852,-83.2222,10,1095282.4787865148,1832066.633154816
4196,28348,40.6681,-111.9083,6,-1327453.5041380716,2073188.2224890245
4197,95059,34.3308,-89.4835,19,594521.296928741,1272345.0649542713
4198,10120,34.9536,-78.9354,7,1537279.0831732529,1460001.9468842281
4199,80308,36.0976,-95.9228,0,6888.114205520615,1449670.2706099174
4200,56036,31.7361,-96.1572,0,-14832.093303928848,962397.5276495292
4201,48174,32.878,-86.24,4,906205.1241366429,1136254.8156087915
4202,28612,44.0336,-71.1238,1,1964396.949024312,2596648.111826706
4203,23846,40.1118,-86.7645,3,779087.289542543,1937390.41085078
4204,46229,36.9011,-77.7673,7,1599675.223094368,1693600.944618168
4205,55974,46.2806,-119.4913,17,-1796188.0290917612,2811130.225974237
4206,86436,40.0418,-79.4151,9,1395531.5210197745,2013742.9880056044
4207,07628,33.5373,-85.2533,4,989140.8767867705,1219269.120070693
4208,02324,37.1549,-80.1215,7,1390466.7640022708,1684546.315928414
4209,10301,39.9496,-75.1637,11,1750357.8331440054,2073988.2255072906
4210,38749,42.3007,-71.4255,1,1990596.4407510876,2403359.8867083164
4211,11229,21.3982,-158.0124,16,-6134241.42362838,1902038.3394199843
4212,74709,44.8718,-91.9265,8,321273.52107220556,2438339.303672628
4213,02142,31.8436,-96.8,0,-75379.74548245834,974675.4756286071
4214,28661,35.9973,-81.5626,7,1284917.231501729,1536225.3727621583
4215,81623,42.362,-71.083,1,2015929.0180510224,2417202.9734481317
4217,73162,40.6011,-73.9475,11,1833951.3551032767,2168062.307123811
4218,07980,33.451,-90.6551,19,493283.85489779216,1167518.802431406
4219,23030,40.6316,-74.0927,11,1821310.9261260354,2168595.118082897
4220,60056,41.9773,-70.9723,1,2035878.061553112,2378015.1585037536
4221,95319,40.9447,-73.9921,11,1821476.8717000717,2204656.1796690645
4222,39355,34.7784,-114.4817,5,-1667176.8124394598,1464635.8029473878
4223,60964,43.5623,-91.6368,8,350805.5915576637,2293543.3325391714
4224,45648,37.0701,-76.8337,7,1676706.9305830952,1728265.5362566018
4225,18052,35.7429,-81.5134,7,1293587.5586365913,1508736.3884158821
4226,03034,42.2223,-83.3966,18,1030509.9181963304,2204210.067110925
4227,39437,40.0277,-105.3868,6,-792738.6530581269,1929264.0408053317
4228,35181,40.7506,-73.9894,11,1826685.873869915,2183551.6038178164
4230,46062,37.3866,-121.897,5,-2243282.5133344717,1901635.941107487
4232,95150,42.9133,-71.0639,1,2001455.231222989,2477117.9631631337
4233,48313,33.5446,-86.9292,4,835323.298462656,1203992.531810698
4234,33035,31.5797,-89.2231,19,640111.6255262418,967803.3914954169
4235,75105,43.0585,-71.3049,1,1978383.5278344569,2487742.4789942126
4236,02571,40.6567,-75.5041,11,1705258.7795613187,2145148.6491510402
4237,35653,38.8938,-82.994,10,1114082.8483875634,1839361.353899644
4238,22042,41.0487,-87.6564,3,694850.7414602444,2034966.3478782629
4239,28030,32.0668,-88.6788,19,687249.9452771951,1025710.1493370553
4240,95135,37.6382,-120.9005,5,-2151684.1112659723,1905789.5452383151
4241,27855,42.0624,-87.9377,3,661868.3913766891,2145984.5516874194
4242,36762,40.6774,-74.4968,11,1787145.2169604965,2165919.715692827
4243,76018,35.5806,-97.6419,0,-147490.1561404996,1393053.6583320447
4244,46322,37.8906,-120.4717,5,-2108256.812307562,1923518.285103045
4245,15721,39.2511,-107.2044,6,-955822.485205842,1859464.3492029745
4246,15146,41.55,-87.4569,3,706382.7880593368,2092333.4639856978
4247,55935,32.6548,-97.092,0,-101853.3229661205,1065364.469584511
4249,80808,36.4319,-77.1027,7,1667611.877054859,1653460.5471964788
4250,36501,37.2974,-121.7562,5,-2234063.0446811635,1888689.887695358
4252,15427,40.5228,-80.5901,9,1288863.5407984178,2050273.2404031442
4253,98548,38.1637,-121.7016,5,-2203503.9922682187,1980969.775677927
4254,35014,34.2007,-118.5391,5,-2042105.4793513976,1480714.6265241092
4256,95404,38.8635,-77.1939,9,1606095.6198570414,1919046.3273146907
4257,98580,34.5066,-87.7257,4,752819.467707136,1304404.5297879698
4258,08809,41.7541,-70.7116,1,2063151.2557117413,2359535.8564203177
4259,46124,32.2954,-96.3887,0,-36419.54703386535,1024777.4942083186
4260,46163,25.4573,-80.4572,12,1572990.7275747536,397122.3486365393
4261,60047,42.6005,-82.9998,18,1056988.181618791,2250469.7068279106
4262,80217,39.3626,-85.9707,3,854655.3436768157,1860689.5057352078
4263,16050,40.6412,-74.9088,11,1754365.777009041,2154289.7732975082
4264,25504,46.956,-122.4483,17,-1996199.0663895837,2942405.2588544227
4265,30013,36.8579,-119.7655,5,-2077350.3712067038,1795944.2035620627
4267,67751,29.7392,-95.24,14,73481.49741869498,740735.715934371
4268,36104,47.6062,-122.3321,17,-1967991.1690072708,3009111.1392167644
4269,02215,47.4235,-123.1739,17,-2034901.3571342654,3007451.7749681454
4270,19104,40.0743,-79.967,9,1348929.7692438804,2009361.7473143816
4271,77094,40.173,-77.868,9,1521409.2250488142,2051942.4498129021
4273,45745,38.9648,-104.3553,6,-716323.6049397228,1802474.6199621456
4274,66223,37.0025,-120.6333,5,-2147376.7775059347,1830912.9651489735
4275,98952,43.7284,-92.1423,8,309434.4882479263,2310305.2354875165
4276,52162,40.429,-79.7623,9,1359228.5484375977,2051444.6597588512
4277,03826,40.8134,-78.7865,9,1432285.4587162447,2108166.827671356
4278,02766,42.8877,-71.128,1,1997168.575455334,2473006.847502439
4279,12553,43.0036,-91.5478,8,360877.65736895055,2231559.467851381
4280,46128,46.3716,-120.7453,17,-1887353.2026854614,2845201.408456193
4281,27617,38.8619,-94.661,8,115102.99623516474,1760242.2968823072
4282,18954,39.5611,-81.3968,10,1238431.4647980486,1933134.6076322573
4283,23881,35.8713,-80.0913,7,1417044.5378704628,1543211.4978477107
4284,11771,29.7705,-95.7107,14,27960.99921213538,743955.9267082729
4285,38751,42.3471,-71.1027,1,2014803.3191798003,2415176.0699933604
4286,59101,32.373,-86.3081,4,905638.5210049313,1079574.6187422024
4287,80535,39.0788,-100.3469,6,-372438.28942178027,1792261.4496942826
4288,76476,33.6436,-83.9684,4,1105307.0593172028,1245216.9339399033
4289,29014,38.3893,-82.296,10,1181594.623972168,1791801.7027191299
4290,32456,41.0442,-79.7711,9,1346790.0884983444,2119216.605596256
4291,95621,39.7392,-104.9847,6,-761935.5642993589,1893798.687293443
4292,50438,42.2165,-88.0769,3,649032.3351056329,2162198.683437662
4293,35601,39.7233,-85.9052,3,855930.2601168003,1901475.2759549778
4294,03057,43.1144,-93.5944,8,194725.6476344099,2237945.667336986
4295,36255,38.6952,-121.3075,5,-2154847.3668534323,2029374.2213614252
4296,26035,29.8119,-85.303,4,1031174.7613429156,806601.6246705892
4297,35747,34.5779,-81.1249,7,1348321.050262774,1385323.4622148983
4298,34119,32.3772,-97.8802,0,-175975.38037987624,1035563.1920945422
4299,08835,40.5826,-74.2785,11,1807378.7240008605,2159703.4968363997
4300,75208,40.6347,-105.1488,6,-766165.6995170824,1994988.776899258
4301,81084,45.7745,-108.5005,2,-970199.8523432921,2595724.907823689
4302,94132,33.451,-90.6551,19,493283.85489779216,1167518.802431406
4303,35768,40.866,-73.5272,11,1861306.582924237,2205091.441393382
4304,26505,37.1901,-76.9923,7,1660346.9998124877,1738657.2799022237
4305,33409,40.2167,-75.0029,11,1757087.7960765464,2106160.035199071
4306,75152,35.9034,-78.7447,7,1535073.1809109366,1567667.1439085498
4307,50465,39.6475,-86.7469,3,785624.9108738479,1885755.291010828
4308,97882,41.4724,-74.0566,11,1802713.5834122617,2260931.613746639
4309,63021,41.9718,-71.1894,1,2018781.7587955308,2372789.56117033
4310,11563,43.4767,-93.9171,8,167722.04538508467,2277772.6027674014
4311,25705,32.4387,-96.6794,0,-63542.328306756965,1040906.4983964543
4312,43013,26.7162,-80.0965,12,1586130.1105533703,539476.9793183621
4313,55033,39.6505,-79.944,9,1358831.5201085405,1962876.3856735234
4314,98541,40.5445,-86.5016,3,796355.2899627453,1987808.2362745504
4315,37209,39.7647,-105.6003,6,-813680.5455259215,1901745.7829359947
4316,46158,33.6372,-96.6184,0,-56966.85610918677,1174625.5152527166
4318,07926,34.7507,-86.1422,4,893588.6189135524,1345298.9105903169
4319,48047,37.7211,-122.4754,5,-2281787.943586943,1951480.3657010356
4320,08010,37.5214,-102.4332,6,-562769.2499172712,1628239.9606550084
4321,44864,26.2665,-81.7146,12,1433441.2883645918,464944.75847059145
4322,69101,34.4959,-86.259,4,885954.1432739083,1315859.631447038
4323,02090,40.3484,-80.5493,9,1295408.180960924,2031548.7386876983
4324,35979,33.2171,-85.7108,4,951063.9066137165,1179062.7312004552
4325,15658,42.8976,-71.6762,1,1953845.944929057,2462680.35694142
4326,80440,34.8391,-85.6196,4,939699.443007378,1360172.2854384184
4327,15012,41.1326,-100.7746,6,-397498.30163769907,2023825.3715328574
4328,15057,40.6606,-82.3213,10,1142919.7052240681,2043377.922548971
4329,82002,40.0565,-74.9114,11,1768569.246147505,2090346.916349912
4330,81641,44.4975,-88.0324,8,631344.7031728359,2416252.9913090863
4331,55909,39.2367,-86.222,3,834766.4510009323,1844422.054034536
4332,48005,47.6269,-122.2314,17,-1960034.640753612,3009229.0230227467
4333,98826,40.8004,-74.5718,11,1777938.2264227767,2177938.5825349726
4334,60626,38.6372,-90.3776,3,484535.49633486796,1748583.1085589675
4335,28732,36.1546,-86.8602,4,813622.5630767298,1495206.2554359762
4336,45631,44.7129,-92.8637,8,247971.91425275407,2417854.353311733
4337,21211,40.2376,-82.6989,10,1118189.0166022424,1991978.5763942716
4338,35078,38.4096,-82.369,10,1175018.4682144448,1793148.4516915986
4339,02632,40.6571,-73.6741,11,1854810.896155919,2179470.492530334
4340,44575,38.577,-90.5255,3,472192.33367756737,1741102.5154355457
4341,75569,45.8998,-119.3553,17,-1796280.4885989297,2767581.2959239744
4342,02421,33.3234,-86.4424,4,882485.1125324772,1183808.556964148
4343,08106,39.3316,-76.6336,11,1642674.7188427793,1980033.8174833213
4344,01921,38.8148,-82.229,10,1180444.2849543972,1839829.6477462954
4345,99840,39.611,-82.2085,10,1169284.4763203245,1928381.9667670173
4346,52245,40.4177,-86.8884,3,765386.8802559674,1970494.3019078956
4347,10469,36.2753,-97.4526,0,-129297.9591967319,1470557.634288296
4348,47610,35.4499,-82.4966,7,1211050.6867250795,1463334.0277314794
4349,84040,42.0095,-87.6689,3,684397.7547921843,2141993.216520557
4350,02919,47.6438,-120.6748,17,-1845956.0602820718,2979857.7820874318
4351,39204,42.8409,-82.8899,18,1062172.5898141789,2278308.3578846166
4352,19073,43.5591,-92.7305,8,262923.8194745089,2289654.8465895723
4353,52172,40.0387,-107.8925,6,-1003208.8212937642,1954166.787009184
4354,56143,41.14,-104.8202,6,-733483.4083329052,2048728.7517015093
4355,66606,40.3697,-80.2562,9,1319365.4947949683,2037935.0310072892
4356,93656,40.1588,-79.8122,9,1360223.3341030704,2020899.8951873002
4357,11550,39.2256,-105.9994,6,-853729.4196190868,1845151.5802577245
4358,10280,39.0583,-95.7095,8,24905.43187851159,1781482.5463550796
4359,46040,43.6457,-94.9938,8,80827.84824450107,2295223.9824241777
4360,11436,39.9863,-75.407,11,1729358.089106272,2073548.7841753457
4361,02557,38.4257,-81.9943,10,1206822.3100422653,1799629.613377356
4362,01462,36.0758,-77.7167,7,1621736.4135509545,1603710.8224740757
4363,80831,43.0695,-77.5141,9,1488084.001878313,2375655.3534864094
4364,78362,37.7195,-122.4411,5,-2278957.7712509977,1950484.901257665
4365,00820,41.8274,-71.52,1,1996598.9060225962,2350190.597540813
4366,75497,41.0846,-111.9274,6,-1321251.837983879,2119443.2422613823
4367,75258,38.0423,-87.3756,3,748702.662023129,1701562.1296489844
4368,96701,41.6649,-91.5151,8,370587.6604687715,2082166.3415467206
4369,98233,59.4685,-135.3018,13,-2382620.6681226636,4499930.653159422
