,zipcode,latitude,longitude,cluster
4531,35447,34.3756,-80.0842,4
4532,36310,41.7842,-87.8689,11
4533,07076,45.0882,-93.7237,7
4534,22435,44.4356,-93.581,7
4535,94020,37.8365,-122.2804,0
4536,99350,37.6836,-96.9648,-1
4537,94539,28.809,-96.9993,-1
4538,94403,31.1349,-97.7756,-1
4539,95603,32.9189,-96.7751,5
4540,31005,36.3551,-119.301,0
4541,01821,27.7353,-82.6663,3
4542,98349,34.7448,-86.6704,14
4543,11223,47.1464,-122.4572,1
4544,77461,,,-1
4545,23602,42.6017,-70.8786,9
4546,80920,34.1377,-87.0266,14
4547,12746,32.6635,-95.7064,5
4548,80513,42.3275,-83.0827,10
4549,16505,33.2645,-89.2804,-1
4550,15616,40.2993,-105.1055,2
4551,01886,41.4179,-74.631,-1
4552,28338,38.9497,-104.767,2
4553,22310,37.1132,-76.5179,8
4554,48302,33.1377,-96.7524,5
4555,47356,30.6975,-88.1029,-1
4556,33462,38.4321,-79.4445,8
4557,39747,47.2886,-122.7776,1
4558,47273,42.5519,-71.2518,9
4559,35108,32.546,-83.6047,-1
4560,50475,38.9115,-121.08,0
4561,08562,37.5395,-122.2998,0
4562,02361,46.2232,-119.771,1
4563,29340,37.9773,-76.5732,8
4564,75844,31.5755,-85.279,-1
4565,28730,33.2485,-88.1321,14
4566,47347,31.4972,-95.4447,-1
4567,07059,35.0615,-81.6491,4
4568,60630,41.9705,-70.7014,9
4569,95336,40.072,-74.5731,-1
4570,23938,42.8779,-93.2156,7
4571,07502,40.1027,-80.6476,12
4572,07764,,,-1
4573,08828,39.0665,-85.7129,16
4574,15110,33.4165,-89.5696,-1
4575,24112,26.5747,-80.0794,3
4576,94304,40.0475,-85.5368,16
4577,07825,38.7794,-77.1194,8
4578,35754,35.0914,-79.7524,4
4579,33404,42.5864,-71.4401,9
4580,81645,40.2237,-79.5512,12
4581,40356,42.1109,-80.1534,-1
4582,46239,39.5805,-106.4176,2
4583,96009,26.7832,-80.0638,3
4584,99928,34.4996,-86.6129,14
4585,95346,37.4334,-122.1842,0
4586,55332,42.8854,-70.8646,9
4587,80444,40.6982,-73.8345,17
4588,55372,34.8507,-80.9342,4
4589,11357,36.6871,-79.8691,4
4590,56055,40.3704,-79.8522,12
4591,19522,40.3777,-74.4204,17
4592,78522,40.2878,-74.0162,17
4593,46218,36.9053,-78.01,8
4594,23829,37.8134,-121.2132,0
4595,30236,41.9699,-87.7603,11
4596,33109,,,-1
4597,78852,35.5258,-82.3985,4
4598,79331,25.7588,-80.1376,3
4599,51342,33.5242,-84.359,14
4600,52134,36.7243,-77.2394,8
4601,43322,25.9017,-97.4975,-1
4602,48187,40.9748,-75.5842,-1
4603,80459,58.3019,-134.4197,-1
4604,76450,40.4473,-75.8185,-1
4605,94566,44.1202,-94.2184,7
4606,11426,44.7107,-93.4101,7
4607,94596,39.7061,-105.6975,2
4608,37377,44.5329,-94.7256,7
4609,71220,38.0675,-120.1794,0
4610,43351,55.3954,-131.6754,-1
4611,82520,41.1315,-121.1286,0
4612,67732,39.7265,-86.0005,16
4613,81206,37.8808,-84.5646,-1
4614,19801,,,-1
4615,19101,39.3655,-101.373,2
4616,23833,42.9208,-108.5913,2
4617,01581,40.8249,-83.2977,15
4618,48120,32.7894,-91.9078,-1
4619,35446,35.1494,-85.3362,-1
4620,35765,37.9053,-122.0549,0
4621,48116,40.7347,-73.723,17
4622,75072,37.6658,-121.8755,0
4623,48150,33.0993,-98.5832,-1
4624,45656,42.332,-83.4695,10
4625,10163,40.5322,-83.2078,15
4626,77251,43.473,-92.4155,7
4627,56029,43.2277,-94.7334,7
4628,45414,32.7367,-101.9569,-1
4629,77962,28.7028,-100.4818,-1
4630,78164,29.0308,-96.5031,6
4631,20814,39.8285,-84.2024,15
4632,02738,43.5089,-93.4824,7
4633,06851,29.834,-95.4342,6
4634,23502,40.7808,-73.9772,17
4635,75766,38.8916,-82.5883,15
4636,48014,42.3615,-83.3649,10
4637,85035,33.1976,-96.6153,5
4638,69027,42.5371,-83.7756,10
4639,19530,34.6809,-85.8478,14
4640,19041,33.2306,-87.7547,14
4641,90013,42.3223,-83.1763,10
4642,10704,42.2679,-71.6176,9
4643,35247,37.195,-77.6646,8
4644,36849,40.0018,-75.1179,18
4645,43528,39.7378,-75.5497,-1
4646,22427,41.6226,-83.7257,-1
4647,76262,32.6024,-85.4873,14
4648,47456,,,-1
4649,08829,40.9176,-73.8593,17
4650,11971,34.0448,-118.2434,0
4651,48076,40.0097,-75.3121,18
4652,47342,40.5214,-75.7774,-1
4653,45345,40.4655,-101.5222,2
4654,02639,33.4724,-112.1832,0
4655,77503,43.0263,-82.9298,10
4656,48632,31.9618,-95.2703,5
4657,27823,36.8546,-76.2143,8
4658,11317,41.1323,-73.4058,-1
4659,02025,41.7095,-70.7613,9
4660,01568,39.0003,-77.1022,8
4661,01776,28.9892,-97.5121,-1
4662,03458,42.8856,-71.947,9
4663,33445,42.3837,-71.4282,9
4664,02492,42.1756,-71.6032,9
4665,35972,42.2395,-70.8128,9
4666,35554,,,-1
4667,35006,36.1973,-77.7129,8
4668,02333,43.8575,-85.0219,-1
4669,08619,29.6877,-95.1572,6
4670,08515,41.6649,-70.1327,9
4671,77432,39.7398,-84.3956,15
4672,07460,40.2948,-85.4898,16
4673,07021,42.4981,-83.2058,10
4674,76543,41.0555,-72.429,-1
4675,43605,40.6684,-74.8937,-1
4676,07509,39.4429,-86.6696,16
4677,43297,38.0137,-77.1802,8
4678,34953,27.2625,-80.3793,3
4679,45537,,,-1
4680,45327,40.9168,-74.1718,17
4681,45865,41.6525,-83.5085,10
4682,75057,31.1172,-97.6651,-1
4683,36742,40.8279,-74.2797,17
4684,17870,41.0992,-74.5283,-1
4685,36066,29.0575,-96.2075,6
4686,34203,40.1151,-74.6393,-1
4687,98569,40.2418,-74.6962,17
4688,59864,42.0315,-70.945,9
4689,80828,33.4343,-87.1675,14
4690,35473,33.9315,-87.6194,14
4691,36907,33.9976,-86.2346,14
4692,93955,42.2798,-71.2501,9
4693,36561,26.4564,-80.1054,3
4694,45371,39.942,-84.1663,15
4695,23888,30.281,-87.5815,-1
4696,76050,36.6217,-121.7935,0
4697,11788,32.411,-88.3611,13
4698,77545,33.2723,-87.5825,14
4699,35474,39.2713,-103.6856,2
4700,27870,47.5525,-114.1054,1
4701,11768,46.9737,-124.1563,1
4702,47305,27.4547,-82.5359,3
4703,47280,32.4787,-86.43,14
4704,01747,40.8224,-76.8683,-1
4705,03054,32.5298,-87.6985,14
4706,48322,33.0532,-96.9999,5
4707,53212,40.391,-84.3729,-1
4708,80864,39.6244,-84.3764,15
4709,35672,,,-1
4710,45177,38.2744,-79.3201,8
4711,45213,39.1802,-84.4204,-1
4712,24485,39.4488,-83.8417,-1
4713,10952,34.6491,-87.4262,14
4714,12303,38.7753,-104.2184,2
4715,01748,43.0712,-87.9084,-1
4716,02719,42.8667,-71.5128,9
4717,92663,42.1268,-71.5376,9
4718,38863,39.2953,-85.9498,16
4719,97206,40.1933,-85.3862,16
4720,69030,36.4461,-77.6731,8
4721,79070,32.9108,-87.5935,14
4722,44504,29.5293,-95.4626,6
4723,90717,40.8231,-73.1958,-1
4724,98005,32.2704,-97.1792,5
4725,00773,36.9757,-76.979,8
4726,92182,47.615,-122.1663,1
4727,56020,33.7938,-118.3172,0
4728,48917,41.1237,-80.6539,12
4729,26551,36.3748,-100.8156,-1
4730,48074,40.0642,-101.9371,2
4731,43430,39.6804,-101.9093,2
4732,46038,37.3879,-89.6519,-1
4733,46350,40.1776,-86.0409,16
4734,46001,37.1654,-108.1219,2
4735,46075,45.484,-122.5973,1
4736,02540,34.217,-88.9868,-1
4737,48416,33.621,-117.9321,0
4738,81654,41.6409,-70.8896,9
4739,98568,42.219,-71.5302,9
4740,75071,42.7823,-73.9448,-1
4741,79382,41.1163,-74.0736,17
4742,75022,46.8434,-123.2493,1
4743,35811,39.2258,-107.0303,2
4744,75644,43.2171,-82.9978,10
4745,45767,41.5648,-70.6217,9
4746,45014,42.2945,-71.2992,9
4747,08540,45.5137,-122.5569,1
4748,23410,40.7924,-79.76,12
4749,22960,40.0,-86.3507,16
4750,22835,39.9575,-86.023,16
4751,23923,41.53,-83.359,-1
4752,00302,42.9051,-82.5679,10
4753,81212,,,-1
4754,47303,42.7376,-84.6244,-1
4755,45247,43.615,-93.5283,7
4756,54826,32.7751,-117.0762,0
4757,71104,,,-1
4758,47990,40.0858,-87.0512,16
4759,65109,32.483,-93.7349,-1
4760,23320,45.4911,-92.086,7
4761,10940,39.2208,-84.6418,15
4762,98220,40.218,-85.379,16
4763,48138,38.4451,-105.2178,2
4764,19170,,,-1
4765,36106,38.6548,-78.4596,8
4766,43126,37.6407,-75.7454,8
4767,35019,39.3266,-84.5479,15
4768,55929,39.5288,-81.094,-1
4769,94558,32.7246,-94.9714,5
4770,07974,34.7789,-86.5438,14
4771,55102,33.0268,-97.1193,5
4772,80438,33.5059,-102.0091,-1
4773,19153,33.1976,-96.6153,5
4774,17046,39.9055,-75.2444,18
4775,19464,44.9372,-93.1209,7
4776,23523,40.7004,-74.4023,17
4777,92675,38.4549,-122.2564,0
4778,11239,44.0015,-92.1415,7
4779,11565,40.7465,-74.2575,17
4780,77441,26.0218,-80.1891,3
4781,98229,34.2683,-86.6213,14
4782,24256,39.8139,-83.1664,15
4783,10462,32.3543,-86.2673,14
4784,08690,40.0018,-75.1179,18
4785,07420,42.1352,-83.1561,10
4786,24431,48.6752,-122.1914,1
4787,56033,41.4512,-74.4701,-1
4788,23707,36.7352,-76.2384,8
4789,56023,38.5773,-92.2443,-1
4790,50701,43.7719,-94.0225,7
4791,40447,43.5638,-93.9361,7
4792,22968,38.1684,-78.8413,8
4793,54729,41.0301,-74.2965,17
4794,47340,40.2336,-74.6576,-1
4795,48230,40.6039,-74.1472,17
4796,11743,38.4232,-121.3599,0
4797,36720,37.2206,-82.2853,-1
4798,76182,48.6952,-122.4124,1
4799,33615,29.7217,-95.8977,6
4800,55379,40.675,-73.6731,17
4801,98953,40.6497,-73.8824,17
4802,10309,33.5085,-117.6565,0
4803,98066,36.8294,-76.2701,8
4804,11937,40.2635,-75.6172,-1
4805,22192,40.3812,-76.4368,-1
4806,03245,43.7378,-71.6044,-1
4807,11978,38.676,-77.3163,8
4808,30064,40.993,-72.179,-1
4809,48124,,,-1
4810,11500,46.4158,-120.2662,1
4811,77446,44.7793,-93.5197,7
4812,56164,28.0081,-82.5805,3
4813,12122,32.8828,-97.2098,5
4814,02081,32.1585,-87.3468,14
4815,46180,40.8676,-73.4102,-1
4816,01937,42.3847,-82.9244,10
4817,24459,40.1945,-85.1254,16
4818,46260,44.9369,-91.3929,7
4819,46031,38.2586,-78.4074,8
4820,47334,37.4338,-84.0251,-1
4821,47885,42.4778,-92.3661,7
4822,07069,39.4984,-87.4688,-1
4823,35613,40.1257,-85.511,16
4824,55340,40.2103,-86.019,16
4825,48607,38.0242,-79.2812,8
4826,02718,42.5862,-70.9745,9
4827,75157,39.805,-103.5752,2
4828,08525,31.9713,-97.3463,5
4829,52175,39.6391,-86.6182,16
4830,42001,42.1444,-71.2544,9
4831,48071,42.5637,-74.3292,-1
4832,85028,43.9893,-96.2652,-1
4833,11727,30.0836,-95.9866,6
4834,43345,,,-1
4835,43222,42.2941,-83.2536,10
4836,98684,33.9343,-84.6076,14
4837,99101,40.8295,-72.6473,-1
4838,34609,48.3364,-117.9579,1
4839,03062,45.6359,-122.5155,1
4840,48340,39.9576,-83.0311,15
4841,78249,40.5209,-83.5702,15
4842,34208,40.885,-73.0069,-1
4843,77376,33.5851,-112.0087,0
4844,01778,42.5016,-83.1027,10
4845,48134,37.0634,-88.6632,-1
4846,20147,42.9438,-91.8334,7
4847,76088,40.3902,-74.771,-1
4848,02889,32.4626,-96.4533,5
4849,27909,41.8736,-71.0192,9
4850,52501,43.4301,-83.9319,-1
4851,29654,45.08,-93.576,7
4852,23438,34.8317,-86.8867,14
4853,35645,40.6378,-74.4514,17
4854,35053,34.9016,-87.5082,-1
4855,81611,36.5913,-76.6871,8
4856,23692,34.4417,-82.4255,4
4857,10375,41.0309,-92.4098,-1
4858,22811,36.2951,-76.2445,8
4859,79407,41.7141,-71.3901,9
4860,75036,32.8478,-97.8606,5
4861,22901,39.0373,-77.4805,8
4862,45836,42.1055,-83.2795,10
4863,45223,42.3486,-71.3588,9
4864,45846,30.4334,-94.6804,6
4865,78254,27.4678,-82.512,3
4866,80103,29.5612,-98.6117,-1
4867,74105,42.668,-83.2893,10
4868,30143,42.7235,-71.4893,9
4869,98063,28.4794,-82.5083,3
4870,83814,47.3223,-122.3126,1
4871,47304,34.462,-84.4759,-1
4872,47989,36.0948,-95.9655,-1
4873,47012,39.6985,-104.2019,2
4874,24450,29.5551,-98.7442,-1
4875,98936,40.4018,-84.7613,-1
4876,34112,39.1696,-84.5478,-1
4877,46975,40.7824,-83.6339,15
4878,35167,38.0936,-78.5611,8
4879,23404,33.1499,-96.8241,5
4880,71429,33.5684,-101.9423,-1
4881,45822,38.7925,-78.9668,8
4882,11769,,,-1
4883,43330,37.1686,-76.4581,8
4884,81650,39.1951,-106.8236,2
4885,54762,34.0821,-87.0484,14
4886,48165,40.813,-83.4196,15
4887,46278,40.7382,-73.1297,-1
4888,47454,40.5566,-84.6287,-1
4889,46069,31.4275,-93.5179,-1
4890,23504,40.8825,-86.7453,-1
4891,74750,47.2232,-122.4465,1
4892,98589,37.6534,-75.6735,8
4893,22802,,,-1
4894,75601,41.0655,-86.231,-1
4895,23430,26.1184,-81.7361,3
4896,19199,46.5542,-120.3685,1
4897,48117,37.7885,-79.4581,8
4898,14605,39.4213,-84.9994,-1
4899,11697,39.902,-87.0178,16
4900,44645,40.2111,-85.4291,16
4901,36915,47.6928,-116.785,1
4902,45406,32.1957,-86.655,14
4903,43135,38.4797,-121.4438,0
4904,45211,40.3528,-83.2634,15
4905,36064,37.0798,-79.3,8
4906,10925,30.2816,-99.241,-1
4907,13152,41.5429,-83.5927,-1
4908,80751,45.5061,-91.7382,7
4909,80452,45.6693,-111.0431,1
4910,59715,39.7402,-105.5983,2
4911,54868,40.6306,-103.2212,2
4912,46149,42.9258,-76.4052,-1
4913,01876,41.2101,-74.3033,-1
4914,23944,32.3357,-86.0959,14
4915,22727,39.1524,-84.5967,-1
4916,07758,39.4757,-82.7212,15
4917,11950,39.7821,-84.2373,15
4918,08620,28.0168,-80.6739,3
4919,43027,39.8032,-121.8673,0
4920,43512,33.6178,-96.4237,5
4921,36107,41.064,-72.3366,-1
4922,36040,42.1669,-71.3607,9
4923,60130,46.6332,-111.0506,1
4924,36921,33.6031,-85.9608,14
4925,80525,40.6451,-73.945,17
4926,24017,40.923,-79.5946,12
4927,47954,44.2378,-95.2739,7
4928,43551,,,-1
4929,78631,39.9132,-86.8031,16
4930,24563,37.2937,-79.9902,-1
4931,43036,40.5384,-105.0547,2
4932,95823,31.9155,-88.151,-1
4933,19525,41.8744,-87.8106,11
